,p.android.gm,p.android.settings,p.system,p.android.externalstorage,p.android.documentsui
13676,15.31452,15.22803,12.93373,16.55896,14.8878
13677,12.53936,12.35977,13.19078,19.27653,17.13976
13678,11.04464,15.09793,14.76676,16.99338,11.54601
13679,8.04015,9.84957,11.34921,8.32245,15.2328
13680,11.90993,8.37868,13.47729,14.61269,16.50458
13681,11.74825,10.9936,12.62651,12.67395,13.12479
13682,9.30255,7.79697,15.49056,10.10558,14.32819
13683,12.34851,10.03262,10.8615,13.7966,18.68534
13684,9.7351,15.6443,12.86401,13.57691,13.11099
13685,14.76904,14.46706,12.08117,14.28265,10.162
13686,15.00647,12.7662,9.16189,14.97808,11.25726
13687,12.95798,15.22029,10.93625,10.97964,15.22524
13688,14.29331,14.93583,12.31644,13.9869,16.68179
13689,9.81186,16.27732,15.63566,16.28058,14.45627
13690,11.01536,9.75611,13.73914,12.81501,17.36967
13691,10.63098,17.34765,18.45409,12.50542,9.94121
13692,9.10411,7.00375,13.41068,10.60328,18.89183
13693,10.37898,16.68561,18.78657,13.58401,15.78784
13694,10.48556,9.01659,14.14587,9.56932,16.13659
13695,15.1598,14.19056,10.54526,14.65456,16.33876
13696,11.90608,16.38132,17.20611,13.19919,15.5713
13697,14.99995,13.39084,12.84602,16.63439,11.83974
13698,9.53253,16.63951,19.49181,13.48206,9.92876
13699,12.92544,15.89494,13.68756,12.03596,13.34538
13700,12.09613,11.98647,16.35576,12.34018,13.86455
13701,10.77497,14.7174,14.89341,14.89907,14.38201
13702,6.93605,7.83225,13.02903,10.2871,15.68235
13703,11.46298,12.36581,13.96693,9.95241,15.8684
13704,14.76334,19.29627,7.96193,14.52244,13.83609
13705,11.29726,14.62358,16.89759,14.12072,11.11005
13706,11.76315,11.36176,12.44721,16.03355,9.83617
13707,11.33716,12.56122,14.61627,11.78865,14.18932
13708,11.17478,16.12202,15.83801,14.79115,13.84287
13709,9.40176,18.53263,17.48646,14.66372,15.87025
13710,10.05082,12.44424,14.70552,9.05402,13.77574
13711,7.52017,14.93771,11.90375,14.06945,7.96491
13712,7.98324,8.82248,13.54292,9.23152,15.88881
13713,11.6803,15.68094,15.96241,15.83338,14.33064
13714,11.0958,12.39514,16.07708,10.59399,10.97742
13715,15.71747,11.96732,12.61662,14.79991,15.06746
13716,10.69354,16.40081,15.18597,14.77677,14.67991
13717,15.20798,16.92467,13.69931,12.39922,10.34804
13718,12.18421,13.33032,14.25038,18.0055,19.7216
13719,12.32348,7.06656,18.1106,15.60232,14.85658
13720,11.0361,11.87476,13.78596,10.9794,10.39282
13721,13.80374,16.69094,13.80963,14.3747,10.3125
13722,12.12825,15.39492,6.08222,18.01641,12.16999
13723,11.78375,8.43656,18.21937,12.57457,13.43668
13724,8.90229,19.27126,17.80211,16.83464,14.83496
13725,13.2845,12.96187,12.3699,11.06021,15.05672
13726,9.94159,12.27781,12.693,9.12909,14.79932
13727,16.21194,15.41953,13.11006,14.49025,10.78409
13728,13.44413,13.453,12.22801,7.90047,13.24815
13729,11.65017,16.89414,17.59293,12.61929,14.52053
13730,11.16937,14.8348,12.65637,20.20125,18.38808
13731,9.83228,16.35988,15.31683,14.56966,12.72605
13732,10.49671,16.39298,15.89195,12.81953,12.62023
13733,12.0093,11.65266,12.36353,11.52691,16.65205
13734,10.67288,14.2364,14.3074,19.40555,15.63861
13735,13.48506,16.91848,9.86909,15.41954,11.53032
13736,10.79599,13.23134,13.97543,15.12176,19.78854
13737,12.7672,12.81454,13.35847,13.56756,14.41128
13738,12.53981,13.12264,13.16741,15.47379,13.06068
13739,10.43025,8.05664,13.97761,11.60087,15.4482
13740,12.88974,12.36677,14.1071,14.96397,18.90724
13741,11.29106,10.93435,11.47531,16.62916,17.80692
13742,14.60785,13.37552,14.55074,14.49551,15.23495
13743,10.66421,18.72626,19.5179,15.93297,13.67999
13744,10.76977,12.12288,14.43278,11.35468,14.48134
13745,14.00786,15.28714,12.19332,16.35666,10.87264
13746,11.91105,13.07096,7.93093,19.04972,11.44124
13747,13.18922,12.27922,13.82677,13.17538,13.24114
13748,12.6951,8.17202,16.33606,14.52795,14.15249
13749,11.09322,8.52257,17.58536,12.8895,14.49062
13750,12.17721,12.03017,14.31006,11.54509,11.63121
13751,15.0852,13.65049,9.60252,16.47627,11.02977
13752,11.16863,10.99172,14.39424,10.29257,18.08535
13753,12.52346,13.72294,16.31525,15.33199,14.14749
13754,10.67763,10.72389,18.58713,8.29916,13.1081
13755,13.68279,14.04641,13.81995,9.97736,14.09943
13756,9.98929,13.73775,13.00478,14.91315,14.77688
13757,13.67962,11.7735,14.16245,12.81342,13.27594
13758,18.28887,16.6772,13.79621,13.92037,9.73818
13759,9.88383,15.45512,13.46018,13.18558,15.80636
13760,14.42217,15.53239,11.26017,15.59078,13.63327
13761,6.7681,8.65348,14.28099,8.96263,14.45059
13762,8.21429,8.62153,14.12417,9.64382,11.28474
13763,16.00014,15.74259,13.10196,14.84658,10.66703
13764,11.48297,10.51556,14.85006,11.45402,16.33821
13765,14.50203,15.9353,11.95535,14.03959,12.14234
13766,14.75525,12.52753,10.91646,11.55869,11.19634
13767,12.61364,12.55961,14.57019,17.46379,15.37689
13768,18.88251,15.03623,15.71446,11.8685,10.05695
13769,10.26298,11.24459,15.11025,8.69921,15.29532
13770,11.45548,13.64448,11.91761,12.03556,16.14446
13771,8.68451,17.98929,17.4699,12.57111,13.96804
13772,14.27628,14.7662,9.01403,16.90663,9.27181
13773,6.97891,7.48684,13.25585,10.57241,15.94502
13774,10.3909,18.50422,15.73927,14.6533,17.88241
13775,15.81967,13.49457,11.72196,11.27386,12.32352
13776,12.47169,14.64632,13.52935,15.43786,15.02156
13777,15.44339,14.38402,15.12812,11.4209,13.60525
13778,10.13442,12.40793,13.96088,13.58072,12.76599
13779,11.91716,10.91921,11.69091,16.28815,15.72018
13780,11.1767,10.51141,18.04315,11.64289,13.14022
13781,14.19377,14.62429,5.78731,16.93183,8.92089
13782,12.21089,10.10864,6.97938,18.12048,7.701
13783,13.86817,13.4939,13.84274,11.73919,10.89037
13784,14.89555,16.66321,11.57792,12.25385,12.0987
13785,11.38898,10.05009,16.81895,11.15235,14.67843
13786,13.05464,10.83186,12.04495,15.51163,8.83938
13787,15.80266,14.78933,7.27966,13.24889,8.92247
13788,11.30957,12.34867,16.48253,14.49,15.69454
13789,10.13157,9.11354,12.72975,12.07224,17.80138
13790,16.55083,14.03155,9.08502,14.5201,6.37258
13791,16.89272,16.42781,12.43896,13.63076,12.06149
13792,11.087,13.76595,18.79792,13.437,14.87568
13793,17.44693,19.28495,12.23557,15.07216,13.91891
13794,13.82971,12.17916,13.83475,14.73051,13.45799
13795,11.52857,14.14602,14.15229,14.17072,17.36668
13796,13.67169,15.47236,14.18825,16.41486,15.01017
13797,7.80013,10.25369,15.84457,10.53939,12.42423
13798,11.73659,9.09738,13.50196,12.62031,14.47919
13799,13.36642,16.09698,14.19756,16.03421,9.21576
13800,13.02167,11.20257,13.92159,13.50251,18.85239
13801,12.1689,15.92639,8.82561,14.23328,12.7059
13802,14.53984,17.09989,7.80077,13.28298,13.21517
13803,16.371867,18.01179,13.36786,12.02349,9.86408
13804,11.75235,16.66527,17.21954,17.47899,20.58837
13805,12.36753,12.51404,8.7299,16.04518,10.31108
13806,10.12963,15.67195,12.77993,13.64661,12.18975
13807,6.38033,8.47737,15.50015,8.65583,14.85698
13808,13.14757,15.70634,8.81609,13.45537,13.60438
13809,8.6043,9.02631,13.35526,9.56056,16.19419
13810,14.70293,11.61731,15.42139,13.10271,9.24576
13811,14.8379,18.34949,10.64004,17.32699,11.1927
13812,15.05756,14.75151,12.92665,15.65073,15.88881
13813,9.91467,14.09432,14.35099,14.54456,11.44468
13814,12.62821,9.94089,14.61636,11.35679,17.25896
13815,9.68828,14.51701,14.49546,15.0537,12.03216
13816,15.89087,15.75991,12.72251,15.32593,15.44817
13817,7.53846,6.64487,10.95751,8.85448,17.07737
13818,13.28962,13.8011,11.76934,14.86473,14.79933
13819,16.99945,18.31504,10.1607,15.85915,10.13145
13820,15.15534,14.8423,14.4134,16.8001,13.02435
13821,14.32763,16.68544,9.42599,14.34652,10.74125
13822,8.32945,19.51642,15.97574,14.69361,11.46324
13823,11.10377,10.59139,11.6513,10.36915,13.5478
13824,12.12397,13.46779,16.2509,15.10998,12.93098
13825,9.9738,15.21631,16.06598,10.33371,13.78462
13826,11.27122,16.94517,15.5494,15.7101,15.95325
13827,10.66378,10.41953,17.68064,11.58517,10.55138
13828,12.64396,13.7271,14.95556,13.07779,17.51693
13829,8.12199,18.34784,15.01327,14.4223,14.14527
13830,11.63514,15.1399,16.26046,14.468,15.12317
13831,17.01391,14.68774,12.3472,14.21783,10.14234
13832,15.93882,12.68982,10.82743,14.00399,11.33294
13833,11.00717,12.35573,10.05999,15.87074,12.46334
13834,8.6848,9.08059,13.75076,7.53766,14.00327
13835,12.4883,12.11159,10.31546,12.36268,11.74115
13836,15.8287,16.22381,7.74296,14.10837,13.09505
13837,17.0253,16.5407,11.12931,15.09415,14.08064
13838,16.72132,15.19954,13.8464,13.89236,10.19154
13839,16.20025,11.63569,17.55281,15.40926,12.20164
13840,9.67898,8.32992,18.68806,12.23577,14.67667
13841,11.17732,13.21788,12.51904,16.14328,16.96086
13842,15.4017,16.38677,13.57857,15.19703,14.29738
13843,12.61083,9.91187,10.18779,13.05135,19.00691
13844,9.119,6.082,16.35296,11.54306,16.66087
13845,11.89606,9.29119,14.96017,9.74692,15.1261
13846,13.26213,12.65269,10.25589,13.82206,16.30852
13847,15.28333,16.13001,10.44932,14.37161,8.1249
13848,10.50923,14.78991,13.43045,16.39552,15.07782
13849,7.92752,7.24999,14.65224,11.01745,15.97825
13850,9.99162,13.21538,15.0311,16.81311,16.49821
13851,15.50591,18.50407,9.924,12.75598,12.78868
13852,13.07932,14.59348,15.86906,14.74952,16.67919
13853,15.37737,14.14378,10.12988,13.42104,12.84952
13854,9.17394,11.48562,13.31249,8.01806,17.90491
13855,16.64612,14.05333,12.43204,15.95855,14.42123
13856,14.34737,15.81419,11.03145,9.93268,16.70581
13857,12.7701,11.55231,13.39065,14.50834,17.43709
13858,12.69408,15.74263,10.03194,12.87967,13.64718
13859,14.4599,16.49081,11.59969,16.34169,14.80589
13860,9.24349,17.41052,17.298,18.33384,15.50928
13861,11.7583,14.54257,14.94531,13.58891,17.47809
13862,17.01094,12.43358,11.03411,14.71718,8.58882
13863,16.96327,16.39829,7.09051,10.74119,13.63056
13864,13.59256,13.71967,10.50954,17.78809,11.23089
13865,10.60917,14.34944,13.03437,15.80249,16.43328
13866,9.56107,8.44543,14.04591,11.22507,13.99446
13867,9.01135,10.88667,12.89216,8.41088,13.78667
13868,12.11284,13.08434,13.7469,13.82637,14.83711
13869,12.56289,14.4345,15.39352,15.39712,14.90436
13870,12.96847,13.02727,13.44944,10.36442,11.15666
13871,15.46531,14.78495,7.53445,12.44542,13.58872
13872,18.2939,14.5258,12.32274,13.74117,10.36955
13873,15.2819,12.96772,11.41025,14.30633,14.17098
13874,10.97946,11.61657,16.55942,8.69181,13.3072
13875,14.84467,15.96591,16.59148,13.81848,12.93064
13876,8.56532,10.28977,17.68369,9.3514,17.10026
13877,12.99766,14.9426,16.69241,15.12273,16.28267
13878,12.26332,11.59016,12.14533,10.133,12.43091
13879,13.6178,13.85478,10.97056,12.0091,10.90979
13880,11.91941,13.56632,16.72062,12.954,15.27389
13881,16.32478,16.52965,9.09963,15.06782,12.91927
13882,14.96131,13.98352,14.22773,16.19658,15.64928
13883,16.68611,15.07128,13.38874,15.31151,12.45647
13884,14.426,17.13389,13.42099,14.23245,11.97249
13885,10.24315,12.8685,11.99068,9.78594,14.29954
13886,11.89351,16.14889,17.67876,14.08,13.17705
13887,10.50209,15.85348,15.56402,16.34528,12.5952
13888,15.9892,15.72445,14.74842,14.68336,12.22056
13889,12.44848,11.96035,14.16306,15.41744,13.00884
13890,11.02128,14.92599,16.5683,15.8739,14.69939
13891,10.28301,14.93202,12.37137,12.83444,17.44118
13892,14.79845,14.58837,9.41142,11.97134,15.58786
13893,12.66349,12.32534,13.63263,11.40352,13.73473
13894,11.25244,11.05261,12.8217,12.76918,17.09025
13895,7.51504,7.84013,15.46813,8.76803,13.85861
13896,15.54557,15.43801,7.54491,12.80643,10.47312
13897,12.74325,13.72934,9.15766,14.08048,10.50411
13898,11.63591,9.28618,16.61276,12.28664,13.44346
13899,12.25232,14.22998,13.37229,11.59028,14.85083
13900,14.40305,14.33791,7.83098,14.3702,11.78482
13901,12.15271,14.90089,12.94019,9.43518,14.77687
13902,13.9618,13.57404,14.45296,15.75401,15.93188
13903,12.93744,13.97989,13.45919,13.24153,15.92281
13904,13.27308,11.99483,15.41696,12.51701,11.39037
13905,8.10113,18.17712,14.15673,14.96363,13.30225
13906,12.00174,13.23902,13.55354,14.20921,16.7616
13907,11.62697,11.58073,13.06318,16.3202,13.14688
13908,11.26602,8.40662,14.36997,13.02013,13.58926
13909,10.71785,14.59691,11.81198,16.18361,13.31493
13910,14.27104,17.40001,8.87572,15.93018,10.47234
13911,13.11773,14.4603,13.21319,14.73222,12.94691
13912,14.48717,9.79251,17.63585,14.44866,13.93658
13913,14.34648,15.93767,10.58806,12.7533,13.90814
13914,8.69639,14.7326,15.12679,15.33444,12.19348
13915,14.17248,11.93186,12.30019,12.5553,16.1387
13916,12.37094,13.42665,13.77557,12.48118,13.35999
13917,10.43404,13.6682,17.73121,15.6449,14.96224
13918,12.82298,14.36754,7.94118,14.53683,11.78459
13919,12.9847,14.30108,14.78929,12.78603,15.82382
13920,13.2909,15.45785,10.14549,15.39372,13.91818
13921,16.05969,14.70039,14.57232,12.35496,11.81329
13922,16.1107,14.49791,10.47861,13.76059,9.5348
13923,11.09426,13.3713,14.00785,14.77905,19.97238
13924,13.59479,14.7941,8.89838,13.07895,12.20374
13925,17.80665,16.38627,14.03547,10.08611,8.88279
13926,10.54068,10.06409,16.10498,11.91449,15.05209
13927,9.88608,11.91751,13.03267,7.91127,14.3769
13928,11.2672,16.58164,16.41448,15.77476,18.35285
13929,10.80722,15.56452,15.96634,15.48826,18.33732
13930,12.51295,12.40311,10.30025,13.70972,18.52346
13931,13.48704,14.23124,11.83436,9.36879,12.17391
13932,10.88584,10.99569,15.06046,8.30804,14.31754
13933,11.24194,11.24626,18.0181,8.20323,13.58257
13934,11.69205,14.50757,14.61618,15.72116,21.10987
13935,11.25491,16.50917,10.81983,16.0479,12.78219
13936,14.0256,12.0543,12.67278,13.57956,8.6411
13937,10.97743,14.51473,13.29016,12.62853,15.84778
13938,17.74892,17.30138,12.61599,15.13139,10.52705
13939,10.97229,11.49778,16.33425,10.33614,15.63898
13940,11.78836,13.36275,16.53533,13.56951,12.89177
13941,13.58259,11.6634,13.51767,13.08546,14.38674
13942,12.43756,11.96467,12.81129,12.73215,14.02889
13943,11.65447,14.23811,16.96465,15.0013,14.04471
13944,14.91538,15.5878,11.17764,15.1195,13.81705
13945,8.43505,10.25231,8.90507,6.96302,14.11653
13946,12.61911,17.95685,9.98746,16.41517,13.51248
13947,9.30296,10.32031,11.05951,9.62527,14.75229
13948,11.36231,13.98404,13.99709,15.05844,14.20839
13949,9.99157,9.98558,12.52516,11.12609,16.16693
13950,9.89909,12.2457,7.68585,9.23358,16.39998
13951,11.81857,11.49555,13.64018,10.94831,17.14576
13952,14.91509,12.40503,15.00169,14.18049,13.32597
13953,10.00654,7.7406,16.03385,12.64356,13.93739
13954,15.03478,13.94488,12.11014,14.98709,12.68306
13955,12.13427,12.41595,13.22825,13.33441,11.63668
13956,13.11028,12.75302,13.83147,12.94924,14.5137
13957,12.24925,13.50282,14.71118,15.81035,14.2871
13958,9.76893,9.32199,14.73858,10.95331,14.02091
13959,13.50996,13.02149,12.06592,7.77829,12.99212
13960,17.90303,17.38159,11.77682,15.63857,12.99793
13961,11.8746,10.32519,17.95755,11.13623,10.90966
13962,12.7116,13.31158,14.43085,13.00133,12.59538
13963,12.96223,14.03024,15.57841,14.87933,18.26303
13964,16.66649,15.85979,14.04959,13.35503,12.05445
13965,12.74946,15.48296,12.66389,15.11828,14.58783
13966,10.77223,14.03881,16.88024,14.74444,11.22079
13967,15.2066,14.6967,15.15018,14.12534,13.71486
13968,13.74113,10.51518,18.90489,11.86258,8.92253
13969,9.32308,8.42614,15.44417,9.9674,16.823
13970,11.8115,13.78454,17.2919,14.35381,14.05719
13971,10.64164,15.63592,13.95789,14.07747,18.39433
13972,12.99531,14.28338,9.6099,16.85002,10.52527
13973,14.97277,17.28642,11.42175,15.18069,12.32671
13974,14.00777,16.84726,10.3085,16.21776,16.11443
13975,12.05072,10.90551,10.77492,14.22205,14.44982
13976,13.18882,11.93365,16.62143,14.28359,13.80215
13977,12.83917,14.01046,15.41165,14.11141,13.71326
13978,11.5778,12.62107,16.13486,11.64512,12.94166
13979,12.71749,12.2687,6.28884,16.66104,11.57831
13980,13.36105,13.77462,8.02619,12.70225,16.4443
13981,13.01434,14.92691,11.71706,15.73831,17.66109
13982,13.64103,10.12587,10.07358,17.10971,10.54906
13983,11.01067,12.42895,17.98261,10.30866,12.39444
13984,13.88257,13.04933,7.34726,12.72528,13.26343
13985,14.47422,16.4346,9.799,14.01037,13.79283
13986,13.06182,11.5335,16.28148,14.15214,13.72022
13987,13.52684,12.47396,8.21798,12.32348,13.44996
13988,15.23857,15.33581,11.05978,11.51142,11.40343
13989,13.37642,13.913,9.97469,13.40037,13.36005
13990,6.96172,10.09998,11.74881,8.20803,13.08338
13991,8.67103,16.83138,15.82604,13.44705,10.99615
13992,15.94363,13.94371,10.11903,14.22871,14.55136
13993,16.72706,15.05495,11.26341,13.20464,15.02738
13994,10.602,16.83002,17.21548,13.5345,11.60492
13995,10.06354,14.01459,13.85109,15.09276,11.99046
13996,11.32719,8.73938,15.98752,14.7627,14.94174
13997,8.69988,18.2615,16.74603,16.55626,13.91918
13998,10.06478,12.30214,13.30754,11.73733,17.31109
13999,9.84057,16.48653,14.41719,16.54163,12.38534
14000,12.99491,13.18463,11.88411,12.98762,18.47772
14001,10.09994,14.21323,11.82415,6.87099,13.16791
14002,11.00096,17.89996,14.88549,12.99355,15.92061
14003,10.39417,16.73185,15.79917,13.25953,12.42234
14004,13.15899,14.01172,13.09125,16.71832,10.88734
14005,10.74116,9.71958,15.78746,11.22979,12.85978
14006,10.6492,11.5348,12.25706,10.12328,14.66103
14007,10.12679,15.81957,12.30966,15.34473,16.78737
14008,15.5733,16.37189,9.72189,15.92131,11.58109
14009,9.78447,10.90475,16.62012,8.14721,13.69656
14010,9.3123,9.92794,15.27283,9.79798,16.22152
14011,13.68212,13.82235,9.5416,15.61012,16.99365
14012,13.50763,15.61086,6.97783,13.26389,13.79441
14013,12.16226,14.58785,19.04153,14.21406,14.46475
14014,10.1248,16.80365,16.46625,12.61287,13.1301
14015,10.09547,14.59442,15.29247,17.78026,15.4314
14016,13.37421,14.05335,15.90031,11.38894,13.92526
14017,13.2298,11.35034,10.98752,13.36693,16.55079
14018,15.04466,14.92723,6.93583,17.57704,10.66493
14019,8.22196,14.80142,12.70337,13.72022,9.40725
14020,11.32716,7.83861,15.14664,10.74165,16.01774
14021,7.20665,9.59835,12.10213,7.39238,17.24577
14022,11.75346,12.41051,14.78199,13.30868,18.07149
14023,9.15632,15.94264,12.2041,17.45398,18.81475
14024,10.34245,13.34431,11.96067,13.59924,13.52654
14025,16.08506,16.84112,12.39787,16.11404,12.693
14026,11.51857,11.59978,11.52011,9.43216,16.70094
14027,11.27622,17.53209,17.64737,13.33116,16.35464
14028,11.10257,12.73957,12.81229,13.59297,11.47846
14029,10.23592,9.34969,11.0862,10.04581,14.98132
14030,10.67692,9.55088,15.8533,12.26436,13.8206
14031,13.48766,14.46387,11.08955,16.0677,12.95109
14032,11.67974,14.55731,14.63648,14.60409,12.39158
14033,14.81124,16.57056,11.3371,12.99592,16.09068
14034,13.93943,11.13037,9.66083,15.01138,11.95243
14035,11.39532,14.20002,12.22824,15.82959,14.57888
14036,9.02738,11.52665,12.53862,9.86802,13.89345
14037,11.00122,12.38241,15.29804,9.58316,15.73156
14038,13.92217,16.84019,9.88637,14.21526,14.13879
14039,11.91853,16.67937,14.06247,11.16283,13.1019
14040,11.93376,15.24481,18.0142,16.0244,14.80974
14041,14.01906,14.99328,12.12876,10.2762,14.21999
14042,9.66468,13.97664,13.02687,13.9216,8.02013
14043,16.82716,13.48711,12.8929,15.27685,18.99913
14044,13.7229,16.56124,8.53199,18.79639,10.20283
14045,13.34112,12.26189,13.75752,12.74681,15.99659
14046,11.39008,12.00831,10.91804,14.59842,16.69823
14047,12.79557,11.05628,16.908,11.95738,13.68383
14048,12.3962,12.01799,16.92285,11.98234,12.05609
14049,11.92552,13.86201,16.60776,14.77197,17.43127
14050,18.51305,18.05858,12.41841,10.30202,8.49717
14051,13.28754,14.18986,8.74254,12.77464,12.47454
14052,14.52155,14.07933,9.82291,14.77654,15.33163
14053,8.79993,7.17806,13.69964,11.55581,15.46692
14054,12.20834,12.6131,14.05322,13.71789,10.46834
14055,10.52964,16.7092,17.72879,15.14993,13.99766
14056,16.371867,16.38512,14.86646,11.88151,7.99305
14057,12.07624,12.03419,15.48208,10.95609,15.91908
14058,13.1093,9.54381,11.50667,12.11237,8.87566
14059,6.58001,6.73884,14.14731,10.34364,16.42808
14060,14.46937,13.75396,8.78745,18.41951,11.24636
14061,13.62878,15.33752,11.15613,16.64604,15.5154
14062,13.24212,13.29218,11.9013,15.03915,20.50161
14063,17.22487,13.86951,9.57685,13.13718,16.85995
14064,9.9552,9.84768,16.74555,10.78317,11.7818
14065,12.5891,12.53263,14.69762,12.15545,15.88665
14066,11.24791,11.00575,13.14522,10.06104,15.02427
14067,10.07664,15.66358,14.79236,13.65929,12.70191
14068,10.98775,9.97485,14.58359,11.78808,11.61503
14069,10.9352,14.19911,11.5606,11.92843,16.35942
14070,13.54392,14.57991,8.58189,13.08751,15.46899
14071,8.93288,18.00752,14.07507,14.46692,14.69121
14072,11.5163,13.24456,8.70065,12.97642,15.88193
14073,9.23104,16.71669,14.45977,16.17456,15.69536
14074,10.67595,11.35749,17.64266,8.63562,12.14269
14075,11.02216,16.2755,19.24113,15.50595,14.05994
14076,14.84372,15.36028,10.82882,15.97595,15.62075
14077,11.14778,16.21564,16.91982,14.05608,14.31459
14078,12.87813,13.09386,13.87328,15.48116,15.89971
14079,14.15753,17.56549,10.64064,14.03623,11.99848
